TICKER,ISIN,INDUSTRY,TR_ANALYTICCO2,TR_ANALYTICTOTALWASTE,TR_ENVPRODUCTS,TR_ANALYTICENVRND,TR_ANALYTICWATERUSE,TR_ANALYTICENERGYUSE,TR_POLICYHUMANRIGHTS,TR_POLICYRESPONSIBLEMARKETING,TR_PRODUCTQUALITYMONITORING,TR_POLICYDATAPRIVACY,TR_WOMENEMPLOYEES,TR_AVGTRAININGHOURS,TR_TRADEUNIONREP,TR_ANALYTICLOSTDAYS
SSXI,IIB15ECQNAT5,Metals and mining,,,0.79,0.79,,0.31,,0.91,,0.02,,,0.05,0.69
SSYJ,MOOA8YN5OVB9,Media and publishing,,0.01,0.43,0.08,0.86,0.74,0.20,,,0.88,0.30,,,
SSZ,CWN4KU2NZYD3,Software and IT services,0.02,0.41,0.14,0.79,0.09,0.01,,0.40,0.31,0.27,,0.79,0.80,0.47
SSZT,KNSIZB1AWZF6,Food and tobacco,0.77,,0.76,,0.41,0.61,,0.91,,,0.93,0.48,,0.68
STA,IQHFFLEK6II6,Construction and engineering,,,,,0.59,,,,0.45,,0.42,,0.09,
STBT,MDBS1NT851A5,Communications and networking,1.00,,,,0.88,0.89,0.42,,0.33,0.79,,0.25,0.43,
STC,RXO6GJROOQQ8,Office equipment,0.88,,0.69,0.43,,0.45,,,0.49,0.33,0.20,,,0.53
STCQ,YQVM86IQMVU4,Metals and mining,,,,0.04,,0.98,0.30,0.20,0.04,0.51,,,,
STDL,PPME7ZHGM6Y6,Biotechnology and medical research,,0.01,,,0.34,,,0.77,0.66,,,0.80,0.51,0.23
STDM,UTHJFBZAYY05,Oil and gas related equipment and services,0.05,0.05,0.40,,0.25,,,,,0.48,0.81,,0.46,0.51
STEM,GKWNWOU6E5I9,Industrial conglomerates,,,0.67,0.58,0.04,,,,,0.72,0.13,0.81,0.86,
STFN,QDTT1DFUL8K5,Aerospace and defense,,0.19,0.53,0.08,0.41,,,0.98,,,,,0.04,
STHY,IMNWWWQD9JN3,Homebuilding and construction supplies,0.88,0.86,,0.71,,,0.26,,,,0.15,,,
STI,WJWSMPEP0PC4,Construction and engineering,,0.86,,0.67,,,0.60,,0.80,0.99,0.19,0.68,0.20,
STI,BPBQOSZGJ9Y8,Electronic equipment and parts,,,,,,,0.27,,,,0.26,,0.84,0.29
STLM,ASR5M5CKDDZ0,Food and tobacco,0.97,0.57,,0.16,,0.10,0.89,0.40,0.45,0.43,,0.33,0.90,0.56
STMM,WHVPD4F1FJU0,Telecommunications services,0.11,,,0.30,,,0.90,,,,0.65,0.51,0.92,
STNB,APQIQ0354OP5,Paper and forest products,0.92,0.37,0.15,0.55,0.85,0.63,,,0.52,,0.45,0.53,0.03,0.65
STP,KGEA5ELZ5G63,Leisure products,0.41,,0.75,0.20,0.95,,,0.85,0.95,,0.31,0.98,0.61,0.71
STS,NAM9UMAS13J0,Leisure products,,0.60,,0.21,,0.46,,0.03,0.54,0.23,0.57,,,
STVB,PUS6B3QPJP30,Metals and mining,0.74,0.24,,,0.63,0.47,0.97,,,,0.18,0.40,,
STWO,TG423VMPKH33,Investment banking and investment services,0.70,,0.01,0.42,0.25,0.34,,,,,0.51,0.24,0.88,0.99
STXA,XO4KN6XV3RM4,Insurance,0.50,,,,,,,0.11,0.90,,0.86,,,
STXK,SI96RSKDAA39,Healthcare equipment and supplies,0.07,,,0.31,,0.94,,0.77,0.39,,,,0.33,0.90
STZ,DYMNNOTG19Q8,Healthcare providers and services,,0.22,,0.11,,0.37,0.83,0.78,0.86,0.06,0.75,0.89,0.88,
SUAQ,OPBRLYLL1R02,Construction materials,0.41,,0.59,,,,0.12,0.75,0.84,0.34,,0.76,0.07,0.73
SUB,GJWB6G5W78H0,Collective investments,,,,0.47,0.87,,0.84,0.67,,0.54,,0.12,,
SUC,PKQ86UX5I3X6,Diversified retail,0.21,0.62,0.84,0.32,,0.35,,0.06,,0.87,0.95,0.06,0.96,0.68
SUGI,NRQ64C3ID5W8,Diversified industries,0.62,0.01,,,,0.78,0.33,0.80,0.18,,,0.37,,
SUHK,LGU8KUZ2BO24,Chemicals,0.06,0.08,0.97,0.90,,0.67,0.38,0.11,,,0.65,0.65,0.30,0.62
SUID,RP798HBE34L2,Telecommunications services,,0.76,0.54,0.03,0.01,,0.91,,0.83,0.23,0.47,0.96,0.24,
SUN,DAGXOPTVBO82,Pharmaceuticals,0.83,0.35,0.47,,0.85,0.17,0.49,,0.63,,0.58,,0.19,
SUO,BYLJRD7UQ595,Investment holding companies,,,,,0.20,0.22,0.72,0.88,,,,0.37,,
SUQ,TGWL2TMJ4060,Food and drug retailing,0.01,,0.59,0.76,0.86,0.44,0.40,0.18,0.03,0.70,0.09,0.69,0.54,0.74
SUSP,FCFCW6LEFFY7,Household goods,0.58,,0.04,0.57,0.03,,,0.72,0.53,,0.74,0.53,0.57,
SUSU,WBNQTTNHG2E1,Industrial conglomerates,,0.12,,,,0.06,,0.06,,,0.07,0.43,0.26,0.64
SUVD,RHALDNNRG853,Industrial conglomerates,,0.67,,,,,0.82,,,0.43,,0.73,,
SUYR,QOCYAWPSQIV4,Renewable energy,,,,0.70,,,,0.75,,,0.22,0.48,0.41,0.68
SUZ,JEJV8T1NFJ63,Media and publishing,0.22,0.24,0.05,0.34,0.21,,0.17,,0.95,,,,,0.86
SVDU,XUSD0WH86IL0,Biotechnology and medical research,0.37,0.83,0.80,0.21,,0.54,0.33,,0.44,,,,,
SVEH,CDJA4D4O8CW8,Diversified retail,,0.14,0.11,,0.71,0.74,0.92,0.65,0.21,,0.42,0.74,0.53,
SVFT,LYRE5KINTP18,Office equipment,0.13,,0.44,,0.40,,0.20,0.85,,,,0.26,,
SVIO,NNAI020BPGE5,Office equipment,0.23,0.47,,0.28,0.32,0.07,,0.43,0.93,0.38,,0.54,,0.27
SVKE,XXWJR7HN3YT8,Oil and gas,1.00,0.18,0.19,0.56,0.82,,0.02,0.61,,0.94,0.02,,,0.04
SVL,HOYFHZWYFYL9,Food and drug retailing,0.17,0.47,0.88,,,0.09,,0.77,0.47,0.22,,,0.39,
SVMZ,POYCEZ1MRPM5,Investment banking and investment services,0.65,,,,,,,,0.42,,,0.35,0.33,1.00
SVO,LWEOYUPACGD0,Construction materials,,0.96,0.07,,0.45,0.02,,,,,,,0.85,0.43
SVQ,RTVPEZGLEVA3,Beverages,0.39,0.44,,0.63,,,,0.43,0.61,,,0.17,,0.59
SVR,ETSQHP2XYWK8,Diversified retail,0.93,0.00,,1.00,0.40,0.82,0.56,0.47,0.28,0.47,0.92,0.99,0.73,0.40
SVRR,CXUZ0JH7R1S1,Healthcare providers and services,,,,0.16,0.14,,0.78,,0.51,,0.62,0.66,,0.22
SVRU,GBFXF52S2L07,Food and tobacco,,,,0.90,,,0.65,0.90,,,,,0.62,
SVVI,TZGZZWWJYT61,Diversified industries,0.02,0.24,,0.47,0.10,0.85,,0.70,,0.33,0.50,,0.79,
SVW,JVQ1ZHNMB4W0,Electric utilities and IPPs,,0.21,0.46,0.41,,0.53,0.35,0.07,,,0.14,0.09,0.89,0.60
SVWS,LUTJF3RG7EP3,Investment banking and investment services,0.94,0.28,0.20,,0.56,0.30,0.44,0.17,,,,,0.73,
SVXG,RH4EUCNV9PA8,Water and related utilities,,,0.49,0.75,0.54,,,0.22,,,0.70,0.54,,0.00
SVY,YBO954HGAL00,Collective investments,0.40,,0.97,0.47,0.13,0.09,0.22,,0.77,0.16,,,0.66,
SWE,IUA5LFC9JDH0,Healthcare equipment and supplies,,0.12,,0.40,,,0.97,0.84,0.54,0.74,0.53,0.42,0.72,0.54
SWI,ROWXNA6RYN97,Homebuilding and construction supplies,,0.20,0.64,0.23,,,,0.75,0.10,0.18,0.20,0.44,0.36,
SWJ,JPX6S9T5TKC9,Construction materials,,0.42,0.25,,0.27,,,0.14,0.76,,0.34,,0.44,0.79
SWJU,TZNILC29CVO0,Chemicals,,0.55,0.84,0.58,0.99,,0.80,,0.06,0.14,,,,
SWL,HCSB0O5RNO86,Specialty retailers,0.98,,,,0.12,0.32,0.31,,,,0.66,0.58,0.27,0.67
SWLG,QXUUUBXFNNG7,Automobiles and auto parts,0.47,0.78,,0.93,,,,0.15,0.41,0.84,0.00,0.86,,0.80
SWLP,HFQ3QCHT5472,Banking services,0.10,0.02,0.52,,,0.32,0.24,0.85,,0.08,0.31,,0.18,0.36
SWLZ,KWHGBZWXKEW9,Industrial conglomerates,0.32,0.80,0.76,,0.57,,0.16,0.52,0.00,0.02,0.12,,,0.34
SWM,QZ4K3Y4F24R7,Aerospace and defense,0.09,0.20,,0.27,,,,,,0.08,,,,0.71
SWO,JFZ1D10QJFK4,Banking services,0.15,0.72,0.76,0.66,,,,,,0.67,0.73,0.13,,0.15
SWW,OSEVR0BAK316,Telecommunications services,0.83,,0.44,,0.38,0.91,,,,0.23,0.08,0.03,,0.78
SWYS,MZLNF4H6V466,Natural gas utilities,,0.03,,,0.52,,,,,0.82,,0.95,0.90,0.10
SXC,BEKVRFF7DXM3,Homebuilding and construction supplies,0.04,0.10,0.03,0.54,0.00,0.55,0.54,0.44,,,0.15,0.44,,0.96
SXE,UZN4TVQ0HYD0,Pharmaceuticals,0.11,0.01,,,0.59,0.59,0.58,,,,0.07,,0.96,
SXE,XIDL3X51AQF0,Electronic equipment and parts,0.33,0.94,,,0.99,,0.52,0.05,0.41,,,,,0.45
SXG,FFXW57X8N766,Investment holding companies,,0.52,,,0.43,0.88,,,0.57,,,,,0.35
SXGN,LTBVYSA5CDS5,Multiline utilities,,0.87,0.73,,,0.90,0.77,,,,0.35,0.46,,
SXH,QRMAQDZ6TM83,Semiconductors,,,,,0.17,0.21,0.13,0.57,0.17,0.99,0.46,0.97,0.11,
SXJZ,SYMG67YI2H01,Natural gas utilities,0.37,0.06,0.99,,,,,0.45,,,0.99,,,0.21
SXN,AGIYAAY1AMJ0,Beverages,0.70,,0.83,0.72,0.55,0.92,0.75,0.01,0.88,0.34,,,,0.29
SXNV,MO8W8NDXFN13,Software and IT services,,,0.90,0.80,0.61,,,,,0.46,0.38,,0.53,
SXNX,GR3Z325X8K10,Office equipment,,1.00,,,,,0.16,,,,0.66,,0.80,
SXQ,RM4UMFM62K44,Multiline utilities,0.94,0.44,0.90,0.12,0.16,0.35,,,,,0.62,0.58,,
SXQ,BBONTTZ0NMB3,Construction and engineering,0.55,,0.36,,0.54,0.83,,0.06,0.11,,,0.92,0.66,0.89
SXQX,MX9D9GKUEXT8,Freight and logistics services,,0.63,0.86,,0.77,0.26,0.13,0.76,,0.94,0.69,,0.00,0.22
SXS,SYWLBQTSCMM6,"Machinery, tools, heavy vehicles, trains and ships",,0.28,0.32,,0.74,,,0.47,,0.22,0.99,0.07,,0.15
SXT,ZXGZ12O29DW8,Healthcare equipment and supplies,,,,0.36,,0.97,0.75,,0.14,0.98,0.00,0.50,0.70,0.29
SXW,MOTO9M7BOQY9,Renewable energy,,0.41,0.88,,0.87,,0.29,,0.43,,,,,0.40
SXY,ZQDEPNMXYMO1,Specialty retailers,,,,0.50,,,0.57,,,,,0.48,,0.63
SYA,UZ2Y0KUO0KA6,"Computers, phones and household electronics ",,0.05,0.05,,0.59,,0.40,0.67,0.85,0.94,,,0.15,
SYA,KO4Z53SMJA08,Beverages,0.17,,0.54,,,0.57,,,0.84,,,0.58,0.95,0.82
SYCM,WM16AVS6K0B7,Aerospace and defense,,,,0.62,0.58,,,,0.45,0.50,0.14,,,0.50
SYDV,DSYX7N5DV2W6,Insurance,0.03,0.27,0.46,0.20,0.59,0.76,,0.95,,,0.51,0.28,,
SYEC,LM9AHF7YVM32,Diversified industries,0.24,,,0.38,,0.39,0.85,,0.96,0.75,,,0.53,
SYEF,YXDA7PF34U46,Software and IT services,0.50,,,0.31,0.27,0.17,0.63,,0.91,0.66,0.84,,,0.95
SYET,DQ3MYJ4TQHU8,Professional and commercial services,0.27,0.81,0.52,0.44,,,,0.63,,0.69,0.84,0.18,0.50,
SYF,WQITO5NMEG20,Chemicals,0.78,,,,0.12,0.15,0.08,,0.97,0.67,,,0.07,0.39
SYH,IMG10UOUKG01,Construction and engineering,,0.81,,,0.45,0.43,,,0.74,0.51,,0.14,,
SYHY,HQOG5STFY8O2,Multiline utilities,,0.17,,0.14,0.97,,,0.77,0.39,0.22,0.76,,,
SYIF,YNB49D6VF350,Real estate operations,0.24,,,,,,,0.50,,0.22,,0.33,,0.67
SYJ,HW5CG588KBB1,Residential and commercial REITs,0.59,,0.66,0.80,,,0.66,,,0.71,,0.11,,
SYL,EA87TNZQNRU2,Biotechnology and medical research,0.51,0.43,,,0.53,0.03,0.14,,,,,0.95,,
SYL,DDRYM09FLI08,Diversified retail,0.87,0.53,,0.43,0.32,0.80,,,,0.67,0.93,0.30,0.68,
SYL,UTZ3RW45GV55,Real estate operations,,,0.15,0.73,0.81,0.05,0.19,,0.75,,,,0.11,
SYMW,PVH8D2PIQ6I9,Hotels and entertainment services,0.81,,0.75,,,0.49,0.27,0.97,0.36,0.29,,0.47,0.93,
SYOL,PWBUE95QIWC6,Natural gas utilities,0.46,0.11,,0.91,,,,,0.49,0.46,0.49,0.28,,0.71
SYP,MVFIK6O41KZ8,Food and drug retailing,,0.51,,0.36,0.19,,0.08,0.04,,0.34,,0.45,0.84,
SYP,NJST9ZHPILW6,Communications and networking,0.58,,0.84,,0.40,0.37,,,0.80,0.42,,,,0.14
SYRQ,OIEAS52A8UT6,Construction and engineering,,,0.72,0.32,0.05,,0.69,0.02,0.00,0.60,,,,0.77
SYS,CWRIKQBSHEL9,Specialty retailers,,,,0.30,0.56,,0.49,0.06,0.01,,0.95,,,
SYSB,TBAF8FVQDQU3,Banking services,,0.04,0.80,,0.32,0.12,0.23,0.42,,,,,0.38,0.67
SYU,MGY2HGBXXDE4,Diversified retail,0.77,,0.15,0.41,,,,,0.39,0.69,,0.53,0.24,
SYVS,WLPO2VHDFM24,Homebuilding and construction supplies,,0.97,,0.68,0.23,0.30,,0.64,0.66,,0.58,,,0.11
SYW,GA8216NJ41P8,Aerospace and defense,0.51,0.77,,,,,0.47,,0.79,0.21,0.78,0.89,0.60,
SYWM,AOBEPLG0YJL2,Water and related utilities,0.56,,,0.90,0.87,0.90,0.98,0.95,,,,,0.75,0.87
SYZ,BUCQ1VIH9IN4,Healthcare equipment and supplies,,0.75,0.31,0.55,,,0.90,,0.08,,0.92,0.88,,0.00
SZA,GEN7XQOBLBB2,Renewable energy,0.20,0.20,0.02,0.70,,,0.71,0.42,0.47,,0.87,0.61,0.62,0.98
SZAC,OFZ24V6JUIB3,Office equipment,0.22,0.06,0.58,0.20,0.99,,0.56,,,,,,0.03,0.62
SZC,DDZBJS2INBY4,Professional and commercial services,,,0.72,,,0.15,,0.29,0.07,0.08,,0.02,0.44,
SZCF,KI302Q02YWZ9,Household goods,0.20,,0.63,,,,0.51,0.53,0.44,0.04,0.03,0.51,,0.76
SZCT,WXKX047MF698,Biotechnology and medical research,0.51,,,,0.72,,0.42,0.08,0.99,,0.50,,,0.83
SZDH,BFUH16A4U569,Containers and packaging,0.32,0.61,,,0.69,,0.02,,,,0.33,0.11,0.65,
SZE,FM6S7T4JNRG8,Coal,,,,,0.79,0.81,0.03,,0.04,0.75,0.59,0.90,0.22,0.71
SZGZ,KMY8N2I49IH7,Healthcare equipment and supplies,,,,,,0.01,0.11,0.43,,0.76,,0.93,0.52,
SZK,WN47S4YZAYA3,Industrial conglomerates,0.14,,,0.92,,,0.19,0.21,,,0.71,0.05,0.68,0.36
SZL,HQF2L66NS4X6,Passenger transportation services,,0.00,,0.74,0.85,0.86,0.34,0.61,,,0.99,0.50,0.69,
SZO,NERMD9D1GDR9,Healthcare providers and services,0.90,0.05,,0.90,0.27,0.50,0.54,,,0.63,,0.80,0.07,0.73
SZOI,GUD1QF1OQ2P0,Collective investments,0.72,0.22,,,0.12,,0.17,,0.40,0.33,,0.40,,0.52
SZOX,UWYR7LFF15H9,Residential and commercial REITs,0.32,0.13,,0.73,0.21,0.03,0.25,0.04,0.23,,,,0.58,
SZQQ,LQ3MP6T0EMI5,"Computers, phones and household electronics ",0.86,0.54,0.47,0.47,,,0.04,,0.69,0.95,0.14,0.55,,
SZQR,TGCPTYIU9WU6,Transport infrastructure,,,0.44,,,,,0.10,0.04,0.69,0.79,0.06,,0.30
SZQX,BD7M8LL52GD9,Biotechnology and medical research,,0.95,0.74,,,0.87,,,0.06,0.17,0.32,,,
SZR,BY7D96V62GD6,Oil and gas,,,,,0.60,,0.84,,,0.02,0.63,0.29,0.96,
SZR,LNBA5Z7VPDQ4,Industrial conglomerates,0.33,0.37,,,,0.20,0.49,0.47,,0.47,0.49,0.05,0.28,0.77
SZVR,ZTG1FNO4NPD9,Water and related utilities,,0.29,,0.78,,0.68,,,0.69,0.91,0.75,0.69,0.69,0.92
SZW,UT7MPMMBNUI7,Paper and forest products,0.10,0.20,0.39,,0.52,,0.05,,0.93,,0.02,,,0.02
SZW,WDVAH0COA966,Food and tobacco,0.25,,,0.24,,,,0.62,,0.83,,,,0.34
SZZ,JADBGYD7UZX5,Beverages,,,0.08,,0.61,0.37,,0.28,0.83,0.40,0.75,0.59,0.45,0.12
TAA,HSHBKNUI6170,Coal,,,,0.85,,,,0.77,,,0.71,0.55,0.65,
TADU,FUF60900NB22,Coal,,0.14,,,0.77,0.54,0.13,0.69,,0.76,0.56,0.72,,0.74
TAGA,HT4PUEIS39A8,Electric utilities and IPPs,0.14,0.88,0.30,0.03,,,0.75,,0.78,0.94,0.53,,0.90,
TAK,PUN4KTH32115,Diversified retail,0.38,,,,0.71,0.07,,0.21,,0.79,0.34,,0.53,
TAMR,ABDM5YUEPRO0,Chemicals,,0.13,0.76,,,,,,0.61,0.65,,0.86,0.56,
TAP,EX6S0B6F2TN0,Investment banking and investment services,0.95,0.60,0.40,,0.57,0.91,,,0.40,,0.37,0.76,,
TAPC,EC33EMX5G6V1,Automobiles and auto parts,,,0.65,0.70,0.83,,0.05,,,,,0.41,0.75,0.68
TAPE,OWX36VU19MO3,Semiconductors,0.74,0.01,,0.29,,0.19,0.40,0.15,,,0.36,,,
TAPQ,TP6V9XZIQ771,Aerospace and defense,,,0.16,0.55,0.43,,,,,,0.41,,0.76,
TAQ,VSQAUM4YXH66,Semiconductors,,0.21,0.53,0.95,,0.38,,0.37,0.11,0.90,0.94,0.47,,0.41
TART,JQ67CTSHR7C8,Natural gas utilities,0.64,,,0.91,0.30,,0.61,,,0.92,0.09,,,
TATK,HA5HO4WV4OG1,Electronic equipment and parts,,,0.65,0.89,0.49,0.07,,0.40,,0.40,0.95,0.51,0.54,0.34
TAV,CUU2B1U10P22,Oil and gas,,0.76,0.80,,0.25,0.11,0.82,,,,0.01,0.63,0.92,0.24
TAVF,LMDJMOZHAQG0,Food and tobacco,,,0.20,0.88,0.83,,,0.13,0.05,,,,0.40,0.07
TAVU,FPHMPF62EG83,Automobiles and auto parts,,0.06,,0.32,,0.97,,,0.30,0.57,0.09,,,
TAX,WDD9U4ITIU83,Personal and household,0.49,0.77,0.80,0.46,0.97,0.15,0.64,,0.21,0.29,0.50,0.37,0.04,0.17
TAX,IJTRXL02Q3E5,Textiles and apparel,0.06,0.04,,,0.06,0.92,0.38,0.09,,0.97,0.68,0.14,0.08,0.80
TAXY,QFE6M7V5CY03,Containers and packaging,,0.12,0.18,0.42,0.43,0.86,,,,0.26,,,0.70,
TAYY,RTY9XRGUY5W3,Personal and household,0.28,0.63,,,,,0.48,0.79,0.46,,,0.08,0.85,
TBB,MRGP5ZDUZQ92,Passenger transportation services,,,0.76,0.62,0.59,0.33,0.83,,0.65,,0.28,,1.00,0.53
TBC,KHLMGHNFULJ7,Electric utilities and IPPs,0.12,0.66,,,,,,,0.15,,0.66,,0.56,
TBDB,RNEUG6RVPT04,Food and tobacco,0.82,0.00,0.26,0.89,0.56,0.40,0.78,0.77,,0.59,0.04,0.93,0.39,0.35
TBFL,TRKU8IZ9HR94,Hotels and entertainment services,0.52,0.74,,,0.62,0.90,,0.26,0.82,0.50,,,0.84,0.09
TBHV,GSR0QERYO5L4,Investment holding companies,0.07,0.07,0.79,0.38,0.95,0.06,,,0.91,0.43,0.38,0.01,,0.72
TBJ,QCURYQ5G83E3,Pharmaceuticals,0.63,0.91,,0.27,0.47,,0.44,,0.86,0.14,,,,
TBKA,ZSLHGGRKKJR6,Diversified retail,0.14,,,0.75,0.96,0.95,0.63,0.23,0.73,0.19,,0.55,,0.63
TBQ,LYLHJFBZWTD3,Hotels and entertainment services,,,,0.30,,0.82,0.93,0.24,0.32,0.69,,0.70,,
TBQJ,RESWJ2OSBHP8,Electronic equipment and parts,0.62,,,,0.30,0.59,,,0.94,0.29,,0.50,,
TBQQ,TDP6C36Y4DV7,Investment banking and investment services,0.55,0.24,,0.52,,,,0.98,0.61,,0.70,,,
TBS,FAGSGI3V1P47,Hotels and entertainment services,,0.61,,,,0.93,,0.63,,,0.31,0.16,0.49,0.93
TBSV,OA2IELG80TA9,Investment banking and investment services,,0.88,,0.65,0.48,0.86,0.25,,0.91,,0.29,,0.95,0.25
TBTP,USDA9GUMEZH8,Chemicals,,0.81,0.22,0.98,0.41,,0.51,,,0.36,,,0.49,
TBV,IPSVWI1RJ0L0,Renewable energy,0.38,0.94,,0.39,,0.07,0.74,0.38,,0.36,0.58,,0.80,0.57
TBVK,LZF4ESBTDWD3,Freight and logistics services,,0.54,,0.86,,,0.85,0.45,0.47,0.33,0.62,0.64,,
TBVW,ZK8XKU72E3H3,Investment banking and investment services,0.82,,,0.05,0.63,,,0.76,0.48,0.70,,0.17,0.69,0.84
TBWW,WQ08UGP3MN36,"Machinery, tools, heavy vehicles, trains and ships",,0.84,0.52,0.25,,,,0.26,,,0.23,,0.31,
TBYF,LSTDH7VFESX9,Diversified industries,0.42,0.52,,,0.78,,0.63,0.17,,,0.15,,,0.74
TBZN,IJLDDGSWBVQ8,Containers and packaging,0.73,,,,0.32,,0.23,,,0.10,,,,0.80
TCA,QYH2D54FB7G2,Software and IT services,,0.08,,,,,0.05,,,,0.95,0.98,0.78,0.78
TCF,ZB90TWP47009,Professional and commercial services,0.33,,,0.20,,0.11,,0.52,,0.12,,0.66,,0.03
TCF,EYYF27N3FDR7,Residential and commercial REITs,,0.44,0.90,,,0.41,,0.28,,,0.86,,0.85,
TCJ,CWDSE79BQIP0,Renewable energy,0.53,,0.16,0.57,0.01,,0.46,,,0.11,0.42,,,0.38
TCL,ESNTF3I2RFM9,Communications and networking,0.88,,,0.62,,0.82,,0.23,0.61,,,0.78,0.53,0.55
TCOG,HMFL956OWNI3,Communications and networking,0.93,0.14,0.52,0.06,,0.77,0.42,0.67,0.66,0.49,,0.95,0.92,0.27
TCPR,UPQD064QLU53,Collective investments,0.41,,0.97,0.23,0.68,0.36,0.31,0.25,,0.51,0.47,0.29,0.89,0.63
TCQD,GUENMYMSXM76,Renewable energy,0.71,,0.35,0.51,0.52,0.81,0.09,0.51,0.40,0.56,0.02,,0.25,0.93
TCR,REAZJC08WAL1,Automobiles and auto parts,0.32,,0.78,0.85,1.00,,,,0.81,,0.02,0.80,0.59,0.72
TCRF,ZPNT7C6PAOJ6,Investment banking and investment services,,,0.49,,0.75,0.88,,0.52,0.64,0.30,,0.08,,0.47
TCS,SB3QHDC9SJJ0,Coal,,0.41,0.24,,0.41,0.96,0.59,,0.09,,,0.62,,0.02
TCS,BEXH0NCAXWH1,Industrial conglomerates,,0.44,,0.63,,0.45,,0.08,0.31,,0.12,0.46,0.83,0.12
TCUJ,WOZGQVC3FSH7,Diversified industries,,0.70,,0.94,0.77,,,,,,,0.17,0.59,
TCV,SWGT0VYMDON0,Leisure products,0.48,0.39,0.40,0.11,0.33,,,,,0.83,0.09,,,0.71
TCW,GQRBAVUXESV7,Investment holding companies,0.69,0.63,0.08,,0.67,,0.02,,0.64,,0.43,0.41,,0.91
TCXO,FO7SV5NYR1O3,Household goods,0.78,,0.17,0.02,,,0.78,,,,,,0.02,0.91
TCYS,AQUOS57341D8,Beverages,0.68,0.62,,0.75,,0.04,,0.33,,0.32,0.24,0.61,,
TCYW,XWKFTU4TZV81,Freight and logistics services,0.82,0.14,0.08,0.61,0.19,0.30,0.94,0.70,0.01,0.27,,,0.53,
TCZ,MZZ9HQG7OK23,Construction and engineering,0.71,0.43,,,0.01,0.34,,0.76,0.22,,0.14,,0.23,
TDCH,GF1DOHXOPD29,Automobiles and auto parts,0.89,0.59,0.32,0.30,,0.24,,0.39,0.87,0.60,,,0.21,0.11
TDEB,AQ0IJ5DLSVC0,Oil and gas,,0.33,0.78,0.97,,0.39,,0.45,0.32,0.26,,0.36,,0.46
TDFO,QBTDJFI10TU1,Homebuilding and construction supplies,0.73,,,,0.13,,,0.56,0.93,,0.04,,,0.86
TDI,TLI99P0FLQJ2,Specialty retailers,,0.39,0.65,,0.85,0.01,,,0.44,0.18,0.01,0.39,,0.85
TDI,TQQB8IW36RX7,Freight and logistics services,0.31,0.54,0.41,,0.13,,,0.08,,0.23,0.03,,0.65,
TDIY,BAQSTIST0CF4,Insurance,0.09,0.62,,0.30,0.81,0.03,,,0.74,,0.11,0.53,0.86,
TDJ,RYO9DJYSLQW0,Transport infrastructure,,0.58,0.67,0.01,,,0.81,0.77,0.09,,,,,0.46
TDJ,YKE8OHZIZTE2,Food and tobacco,,0.48,,,0.08,,0.13,0.77,0.61,0.91,,,0.19,0.85
TDK,OIUVVZBR4RO6,Renewable energy,0.81,0.20,0.79,,,0.42,,0.68,,0.94,,,,0.43
TDN,KE5WKKA1H5L8,"Computers, phones and household electronics ",,,,,,,0.25,,0.94,0.91,0.24,,0.63,
TDNJ,EE755V2KSJG5,Construction and engineering,0.90,0.20,,,0.17,,0.62,0.74,,0.70,0.16,,,
TDRG,WTSPBG1562F5,Food and drug retailing,,,0.53,,0.43,,,0.91,0.61,0.76,0.43,,,0.04
TDRI,ETQAYU3NOZT9,Food and drug retailing,0.44,0.20,0.05,,,0.41,0.03,0.08,0.01,0.14,0.40,0.01,,
TDRY,OVPUJHDZ24O7,Household goods,0.90,0.30,,0.65,0.58,0.85,0.68,0.54,0.05,0.11,0.15,0.79,0.13,0.10
TDT,YAG30PYIARX2,Food and tobacco,0.08,,,0.62,0.08,,0.68,0.83,0.28,,0.71,0.43,0.01,0.13
TDV,NYLKPLZOMZF1,Media and publishing,0.40,0.72,0.41,,0.00,0.33,0.95,0.19,,0.96,,,0.18,0.15
TDVW,DCSJ8C4SGI72,Metals and mining,0.94,,,,0.70,,,,,,,0.07,0.68,
TDWX,VX0UJBB5IPG4,Oil and gas related equipment and services,0.08,0.83,,0.57,,0.83,0.08,0.78,,,0.21,,,
TDX,XVJH4G6I6ZA2,Healthcare equipment and supplies,0.36,,,,,,,0.98,0.60,0.73,0.63,0.12,0.39,
TDYF,OIA24SPQSQ91,Personal and household,,0.53,,0.30,0.89,0.08,0.22,0.65,0.66,0.01,0.09,0.64,,
TDZ,HDCT8Z8GRQ86,Passenger transportation services,0.98,,0.21,0.90,,0.10,0.71,,0.30,,0.76,,,
TEAL,YHM2VIQ91S63,Chemicals,,0.98,,,,,0.17,0.01,,,0.08,,0.07,
TEE,SVS6VF25DXS7,Containers and packaging,,,0.44,1.00,,,,0.94,0.10,0.66,,0.70,0.37,
TEE,THPFQJ7121W9,Investment holding companies,0.19,0.53,0.12,0.22,,,,,,,,0.41,,
TEEF,NE9EMCC0ZBL8,Real estate operations,,0.96,0.52,0.15,0.07,,,0.64,0.29,,0.79,,0.58,
TEEV,YFVQMS115RD3,Leisure products,0.33,0.46,0.54,,,,0.83,,0.58,0.91,0.75,0.55,0.98,
TEF,THKZX7N4H9O6,Electronic equipment and parts,0.51,0.37,0.33,0.12,0.72,0.53,,0.37,0.47,,0.69,,0.36,
