Ticker,ISIN,Industry,TR_AnalyticCO2,TR_AnalyticTotalWaste,TR_EnvProducts,TR_AnalyticEnvRND,TR_AnalyticWaterUse,TR_AnalyticEnergyUse,TR_PolicyHumanRights,TR_PolicyResponsibleMarketing,TR_ProductQualityMonitoring,TR_PolicyDataPrivacy,TR_WomenEmployees,TR_AvgTrainingHours,TR_TradeUnionRep,TR_AnalyticLostDays
ZUNW,MFPGYKAV68T3,Transport infrastructure,0.51,0.62,,0.62,,,0.11,,,0.45,,0.93,,
ZUV,PRK0B725VQS7,Transport infrastructure,0.14,,0.16,,0.74,0.46,,0.56,0.79,0.19,,,0.88,0.89
ZVD,FL4AMWFWYJ43,Transport infrastructure,0.7,,0.13,0.93,0.59,,0.61,0.73,0.06,0.98,,0.59,0.53,0.45
ZWM,XDXKX6FXX3N5,Transport infrastructure,,0.26,,,,0.01,,0.5,0.47,,0.73,,0.38,
AAA,TXQZUHLG5NY8,Uranium,0.02,,,0.09,,0.21,0.92,,,,,,0.97,
AHY,EEHQDVCUTEC0,Uranium,0.09,,0.51,0.25,,,0.72,,0.95,0.45,,,,
AJKB,WWA7VACAOGS1,Uranium,,0.52,,0.63,0.91,,,0.88,0.86,0.2,,0.46,0.24,
AMTB,QSUYITQ03C49,Uranium,,0.75,0.89,0.08,,,,,,,0.46,,,0.12
AOEJ,TBPSO4PSKDN0,Uranium,,0.9,0.78,0.71,0.51,0.21,,0.34,,0.89,0.29,,,0.76
ATL,PXDZ2F2VQ0R7,Uranium,0.18,0.49,0.48,,0.48,0.93,,0.93,0.41,,0.71,0.9,0.43,
AZCS,ZWWFM4VH5U38,Uranium,,,0.89,0.52,0.54,,0.78,,0.22,0.91,,0.65,0.45,
BCIC,BG1HFDWQXQ41,Uranium,0.47,0.13,,0.99,0.31,0.87,0,,0.89,,,,,
BDBQ,SW0SM0RII4G5,Uranium,0.2,0.88,0.21,,0.48,,0.88,0.77,,0.16,0.81,1,0.92,0.56
BIIF,VE8SBZABAXO9,Uranium,,0.01,0.94,,0.31,0.18,0.65,,0,,0.52,,0.05,0.61
BMMF,ETCKBYS5ZWY7,Uranium,0.64,,,0.33,,,,,0.45,,0.39,0.11,0.42,
BNFR,BGFLXHUHHUG9,Uranium,,0.94,0.32,0.44,,0.08,0.03,0.5,,0.46,0.6,0.23,0.77,0.61
BODM,WH913Y94HVJ3,Uranium,,,0.17,,0.71,,,,0.9,0.58,,0.31,0.94,
BONE,KB6CE34NI6X3,Uranium,0.17,,,0.4,,,0.13,,,0.51,0.81,,0.57,
BVUE,JRVIVGUFS9D3,Uranium,0.08,0.96,,,0.29,,,,,,0.94,0.86,0.53,
BZHL,XS9JKPZ3QUC6,Uranium,0.73,,,,0.29,0.21,,0.68,,,,,0.79,0.15
CANR,KBK0D91POOX7,Uranium,,0.19,,0.04,,0.67,,0.56,,,,0.64,0.07,
CFQ,JMBKXQ7Q8NE8,Uranium,0.01,0.46,0.25,0.57,0.82,0.57,0.39,,,0.19,0.86,0.32,,
CGM,WRFYR9VBMP66,Uranium,0.98,,0.24,0.21,0.71,,,0.06,,,0.71,0.31,0.17,0.98
CIF,ITT2FY908MY8,Uranium,,0.18,0.74,0.87,,0.7,,0.16,0.47,,,,0.36,
CQH,QEE2GNG7T3R8,Uranium,0.61,0.7,0.07,,0.65,,0.07,,0.33,0.25,0.53,0.43,,0.92
CQW,OOAKLLX39541,Uranium,0.08,0.16,0.54,,0.62,,,,0.51,0.33,0.18,0.81,0.5,
CYVE,FI4L85PP8UB7,Uranium,,,,0.79,,,,,0.63,0.58,,0.06,0.03,0.58
DCI,WCFN9680NAO8,Uranium,0.12,0.65,,,0.53,0.13,,,0.63,0.93,,0.06,,0.33
DDJU,KBWQIIMGLPI7,Uranium,,0.19,,0.47,0.49,,0.05,0.32,0.2,0.54,0.97,0.67,0.64,0.99
DJC,GNTRCJPMIH82,Uranium,0.71,0.65,0.98,0.23,,,0.8,0.21,0.17,0.18,0.88,0.4,0.97,0.78
DNRE,WPAKI33A6UF1,Uranium,0.33,0.57,0.13,,0.19,0.62,0.63,,,,0.05,,,0.4
DPVX,GRV63LC4SPC7,Uranium,0.29,0.16,0.53,,0.18,0.43,0.61,,0.72,,0.47,,,
DRIK,RH7G072ADNJ6,Uranium,,,0.42,0.43,0.91,0.32,,,0.73,0.54,,,,0.48
DTC,FW29M2SAW0L9,Uranium,0.42,,,,0.85,,,0.11,,,,0.85,,
DVFC,BAL31HKIKJ10,Uranium,,,0.42,,0.31,0.26,,,,,0.29,,,0.83
DVKX,JO6A1SDYYV36,Uranium,0.84,0.25,0.07,,,,,,0.91,,0.12,0.91,0.96,0.13
DYIM,AXCLBTPHEC88,Uranium,,0.43,0.97,0.62,0.49,0.78,0.93,0.11,,0.54,,0.03,0.21,0.88
DYM,CWZN7YJ52KH9,Uranium,,0.03,0.88,0.52,0.97,,,,,0.11,,0.63,0.34,0.91
ECWD,OCR04M6JFXR5,Uranium,0.83,0.53,,0.08,0.32,0.3,0.77,,,,0.65,,,
EFFG,AEH6ZV9N93Z9,Uranium,,,0.49,0.75,,0.36,,0.89,0.41,0.41,0.02,,,0.85
EKF,CRAYR1HIP823,Uranium,,,,0.35,0.2,,,0.47,,,0.29,0.41,0.45,
ELQ,TDS34NYRCX30,Uranium,0.39,,,0.6,0.02,0.9,0.66,,,,0.45,0.14,0.29,0.31
EMQV,JIMOTQMWRVX1,Uranium,,0.8,,,0.94,0.81,,0.25,0.19,,,,0.29,0.55
EQQ,DD3SXD30X9R3,Uranium,0.13,,0.66,0.55,0.42,0.07,,,0.37,0.75,,0.33,0.96,0.47
ERBR,OU5OGP3GF005,Uranium,,,,,0.6,0.55,0.57,0.74,0.48,,0.3,,,
ETJ,LMV5XQJ4ACU2,Uranium,,,,,,0.31,0.84,0.88,0.94,,0.64,0.03,0.49,
ETJT,HHMYJ0LQ2PI9,Uranium,0.42,0.28,0.28,0.35,0.37,0.16,,0.25,,0.58,,0.6,0.12,
EVEX,DD5YXA1JSE57,Uranium,0.91,,0.73,0.07,0.89,,,,0.75,0.18,0.51,0.21,0.76,
EWOT,NCBGZ3TVVXM8,Uranium,0.12,0.89,,0.52,0.84,,,0.01,,0.5,0.47,0.88,0.79,0.29
FCFN,PIF7VVHJ55L0,Uranium,0.52,,,0.32,0.09,,0.96,0.26,,,,0.62,,
FDKH,QJNL3JEXDOB9,Uranium,0.68,0.13,,,0.73,0.01,0.28,0.77,0.31,0.65,0.1,0.04,0.46,
FER,NUCOP73VAU66,Uranium,,0.25,0.94,,0.81,,0.47,,0.6,0.83,0.86,0.22,0.26,
FIQF,LE5I7L4SA446,Uranium,0.02,0.66,,,,0.41,,0.9,0.03,0.04,0.2,0.35,,
FLHL,VDIQ9C12JGH8,Uranium,0.92,0.43,0.28,0.7,0.9,0.74,0.81,0.11,,,0.1,,0.5,0.14
FLR,KITBIOJPXEH7,Uranium,,0.5,,,,,,,0.29,0.78,0.48,,,
FMK,LXHBUQBO7RH4,Uranium,0.12,,,0.15,0.81,0.7,0.82,,,,,0.02,0.24,0.98
FPV,VZKOSPPR17K0,Uranium,,,,0.15,,0.85,,0.05,,0.49,0.47,,0.49,
FTVI,MW33NX57TBU0,Uranium,,0.52,,,0.71,,0.47,,0.6,0.57,,0.85,,0.35
FZHW,UMF7GZM9X7C0,Uranium,,0.76,,0.36,,,,0.36,0.27,0.24,,,,
GBQ,EQSVU0FBUTT2,Uranium,0.34,0.48,,,0.84,0.76,0.42,0.88,0.78,0.45,,,,0.36
GBX,GXXY2XZ1WC80,Uranium,0.27,0.91,,0.61,,0.96,,,0.19,0.42,0.37,,0.81,0.2
GEHA,WIXEVB0Q9BZ1,Uranium,0.91,,,,,0.39,,0.35,0.12,0.15,,0.95,,0.09
GHL,WH5CL5ZIVVG1,Uranium,0.49,0.69,0.09,0.88,0.3,0.69,0.96,0.36,,0.25,0.44,0.42,,
GIFH,WMN4JDH67NN7,Uranium,0.28,0.89,,,0.39,0.36,,0.28,0.74,,,0.71,0.93,
GNDW,WR7EUHEXM5V2,Uranium,,0.76,0.83,,,0.24,0.37,0.48,0.58,0.62,0.01,0.65,,
GOU,PXT1QAMZR5X9,Uranium,0.05,0.98,0.18,0.19,,,0.92,0.63,,0.21,0.9,0.59,0.51,0.61
GQXM,ZOS8MZ2POR77,Uranium,0.17,,,,,0.64,,0.23,0.94,0.25,,0.4,,
GUL,FA7O7DCJ58E7,Uranium,0.68,,,0.94,0.66,0.55,0.34,,0.44,,0.88,0.22,0.67,
GWYC,VE48WJ4PF7J1,Uranium,,,0.67,0.33,0.6,,,0.86,0.78,0.35,,0.61,,0.71
HDQG,KXRP7VC7MEG1,Uranium,0.9,0.04,0.95,0.66,,0.35,0.48,,,0.89,0.71,,,0.4
HPYP,EECOANLOAOD9,Uranium,0.87,,,,0.98,,0.72,,0.44,0.74,0.99,,0.77,0.41
HSKB,KA1031KJQNX2,Uranium,0.03,0.47,0.29,0.06,,,,,,,0.77,0.52,0.7,
ICE,HCM3BVTVU1R4,Uranium,0.63,0.23,,0.62,0.01,1,0.64,,0.16,,0.04,,0.59,0.34
IEF,QCUK73C5OOE9,Uranium,,0.07,0.06,,0.74,,0.06,0.93,0.64,0.71,,0.27,,0.05
IMVW,PRZGE8V31U89,Uranium,,,,,,0.43,,0.79,0.99,0,,0.81,,
IPLV,IWCQYNVJGAY1,Uranium,0.78,0.83,,0.19,0.73,,0.1,,,0.48,0.14,0.55,0.81,0.59
IQT,ZWHJUBYN1HC3,Uranium,0.87,0.56,,0.72,0.2,0.19,0.55,,,,0.52,0.35,0.81,0.24
IRM,LBB3E2HVTW57,Uranium,,0.97,,0.99,0.14,0.02,0.7,0.91,,,0.46,,0.51,
IVLM,JP636E7GI7J5,Uranium,0.88,,0.96,0.75,0.63,,0.57,,0.38,,,0.65,0.16,0.86
IWA,DA7B3AX0EC85,Uranium,,,,0.22,,,0.44,,0.53,0.67,0.95,0.29,0.01,0.86
IXSA,OYGKZ5Z77JE8,Uranium,0.66,,,0.54,0.9,,,,0.35,,0.64,,0.45,0.82
IYH,ZYWLZTUT54F9,Uranium,0.63,0.2,0.69,0.19,,0.01,,0.21,0.59,0.32,,,0.53,
JAZ,KB5DI8A2Y617,Uranium,,0.69,0.62,0.81,0.15,,0.36,,0.91,0.28,,,0.45,
JBYB,RFMYH5VF3OX5,Uranium,0.84,,,0.84,0.73,,0.89,0.96,0.58,,,,0.73,
JCR,EGML7VZFLS57,Uranium,0.24,0.78,0.67,0.06,,,0.33,,0.68,0.85,,0.55,,0.76
JGTE,ROV0EHKDO9Z2,Uranium,0.59,,,0.62,,0.78,0.69,0.86,0.99,,0.59,,0.72,0.58
JHVA,JOGLKH3BCBC4,Uranium,0.15,0.03,0.51,0.93,0.92,,,0.49,0.64,,,0.62,,0.06
JJS,NUEY2QRYIQ21,Uranium,0.14,0.19,0.5,0.53,0.35,0.82,,,,0.28,0.93,,0.75,0.96
JJVZ,TS90HK0Y6YX2,Uranium,,,0.11,,0.4,,,,,0.79,,,0.11,0.24
JKMA,QS4NMYSILZT8,Uranium,0.33,,,0.43,0.91,,0.03,,0.17,0.78,0.24,,,
JKQ,VNGZRG0L3LY0,Uranium,0.67,0.98,,0.69,,0.14,0.2,,,,,,,0.85
JKU,MZ1FHAOBLCD8,Uranium,0.25,,,,0.24,,,0.14,,,0.22,0.67,0.98,0.69
JLN,STM9M7C800R3,Uranium,0.3,,,,0,0.32,0.83,,0.86,0.18,0.53,0.47,0.27,0.93
JOXP,SD4V3305BHA9,Uranium,0.96,,0.78,0.32,0.47,0.95,,0.7,,,,,0.02,0.41
JRF,KJTBL9GI1TI1,Uranium,0.62,0.26,,0.59,,0.93,0.64,,0.98,,0.03,,0.05,
JVU,TRHYT2B20CA8,Uranium,0.29,0.7,,0.16,,,0.29,0.7,0.89,0.28,0.57,,0.58,0.95
JXCP,MZL644QIL879,Uranium,0.51,,0.04,0.29,,0.65,,0.66,,,,,0.04,
JZJK,PYQDG6QZTNH9,Uranium,,,,0.27,0.72,,0.54,0.33,0.08,0.53,,,,0.09
JZT,UYZBH4J2ESG4,Uranium,,0.77,,,,0.57,0.96,0.9,,0.73,0.38,,0.65,0.15
JZT,VBB1TFSPZYF4,Uranium,0.18,0.79,,0.12,,0.54,0.3,0.29,,,0.61,,0.46,0.58
KBAL,CAC3RCVJ52J1,Uranium,0.51,0.42,,0.14,,0.35,,0.12,0.17,,,,,0.82
KOS,XKGZOOSTQC41,Uranium,0.81,0.33,,,0.42,,0.17,0.23,0.8,0.56,,,,0.83
KTCI,WKU4FBLYZFC1,Uranium,,0.6,,0.77,,0.42,,0.76,0.22,,0.63,0.58,0.52,
KXG,PBDJSZ87SIR5,Uranium,,0.48,,,,0.2,,0.77,,0.27,,,,0.35
KXXY,MHKP3UIDAK49,Uranium,0.67,,,0.25,,,,0.53,,0.91,,0.75,0.6,0.48
KYIL,XLVP269UP562,Uranium,0.78,,,0.84,0.68,,,0.89,,0.87,,0.7,,
LBD,PN0VGBRM6I98,Uranium,0.85,0.74,,0.85,0.36,,0.18,,,,,0.89,0.73,0.88
LBEJ,OZ9384GCDH25,Uranium,,,0.62,,0.96,,0.11,0.13,,,,0.75,0.31,0.28
LEH,JEEIIV0UO8Y3,Uranium,,0.39,,0.03,,0.99,0.15,0.66,0.85,,0.58,,0.07,
LGX,VL85OSYZQB60,Uranium,0.83,0.41,,,0.72,,,0.2,0.49,,,,0.09,
LHUQ,XYWUXA899BF7,Uranium,0.5,0.88,,0.18,,0.72,,,,0.07,0.49,,0.13,0.31
LLFW,LAW7UXJER9J2,Uranium,,0.57,0.16,0.42,0.55,0.28,0.73,0.56,,0.11,0.21,0.02,,
LOX,IRLUO8LZO1Y3,Uranium,,0.69,0.22,,0.71,,,,0.04,,,0.2,0.48,0.62
LQEA,VJJ7XGCC7X33,Uranium,,,0.33,,,0.52,,0.36,0.45,0.61,,0.11,,0.24
LXGB,VMS4N1BU8M24,Uranium,,,0.45,0.59,0.97,0.39,0.35,,0.96,,,0.4,0.58,0.74
MGMN,ZDGA3PIUGJ79,Uranium,,0.59,,0.23,0.42,0.59,,0.8,,0.94,0.97,,,0.88
MJOU,QN93CJO2NIQ5,Uranium,,,,,0.58,,0.65,,0.18,,0.62,,0.78,0.25
MMTF,OIGVNW150A55,Uranium,0.11,0.34,,0.06,,,0.5,,0.28,0.79,0.58,0.32,0.48,0.35
MRG,ZFRPG08TKFR4,Uranium,0.69,0.48,,0.12,,0.72,0.28,0.08,0.51,0.23,,0.1,,0.6
MXW,IORMFXRH98K3,Uranium,0.19,0.37,,0.81,0.91,0.8,,0.01,0.44,0.48,,,0.08,
MZCI,XNFOGIU94759,Uranium,,0.66,0.4,,0.72,0.69,0.11,,0.12,0.58,0.05,0.37,,
NBS,CZ9ANR2VATZ3,Uranium,0.68,,,0.49,,0.65,,,0.96,0.49,0.42,0.13,0.61,0.88
NDAP,NO9F6J2EONB8,Uranium,,0.88,0.79,,,,0.08,0.01,,,0.13,,0.3,0.12
NGPK,XQ7JDD1IHNB7,Uranium,0.68,,0.04,0.21,,0.99,,,,,,0.23,0.22,
NJE,GO02WAB1UH89,Uranium,,0.09,0.93,0.34,0.68,0.38,0.73,0.5,0.14,0.96,0.91,0.29,,0.97
NPR,WIYM87IW4HN5,Uranium,,,,,0.42,,0.58,,0.52,,,,,0.4
NPZ,KPTXVLGEI3Y6,Uranium,,0.48,0.27,0.74,0.84,,0.03,,,,0.51,0.84,,
NTE,QNL8JEHRCML5,Uranium,,0.83,0.84,,0.57,0.52,,,,0.81,0.01,0.7,,0.54
NVY,IT7QAKMJPA76,Uranium,,0.98,0.27,0.3,,,,0.64,,,,,,0.89
OBB,TN1M8Q8XB109,Uranium,0.71,,0.35,,0.56,0.54,0.16,0.32,0.72,,0.35,0.63,0.91,
OERC,MF8IWWXW2S64,Uranium,,,0.03,0.65,0.01,1,,0.06,,,0.32,,0.35,0.22
OHD,QMJEKW4J0B24,Uranium,,,,,0.91,,0.81,0.76,0.51,,,0.21,0.1,0.07
OOEV,CQJPSPDCEH43,Uranium,,0.86,,0.07,,0.32,,,,,0.32,,,0.74
OQP,XV87VGUDABW4,Uranium,,,0.96,,0.15,,0.88,0.44,0.68,0.72,0.97,0.15,0.48,0.2
OUSF,XTQ80TGUT6C6,Uranium,0.2,,,0.78,,,,0.29,0.81,0.84,0.5,,,
OVJO,GXE8N7GEI1K0,Uranium,,,,0.73,0.27,,0.62,0.15,,,0.3,,,0.64
OXB,JNGS8N1EYFS7,Uranium,,,,0.61,0.19,0.22,,0.03,,0.11,0.4,0.44,0.93,
OYVC,ZSHRNOK8UHG3,Uranium,0.37,0.72,0.82,0.45,0.13,,,0.66,,,0.44,,0.03,0.67
PBG,CHT6FTAKWIL6,Uranium,0.01,,0.37,,0.22,0.03,,0.49,0.09,,0.54,0.55,,
PDGN,MWIDDO8SCOX5,Uranium,,0.25,0.76,0.34,,,,0.73,0.6,0.96,,,0.1,
PDVR,TXDB76H1JPA9,Uranium,0.99,0.99,0.65,0.43,0.15,0.8,,0.36,0.07,,0.03,0.09,0.11,0.74
PDZF,YCABMP4FVBQ4,Uranium,,0.2,0.82,,,,0.46,0.44,,0.87,,,0.18,
PEDX,OV6R1Q38W0N0,Uranium,,0.02,,,0.1,0.07,0.78,0.54,,,0.34,,0.46,
PEZE,BB8O26HIY7V7,Uranium,0.57,,0.57,,,0.93,,0.47,0.14,0.58,0.15,,,0.64
PFV,MBJQQLE4PGW0,Uranium,0.6,,,,0.02,0.68,,0.19,0.38,,0.95,,,0.93
PFYN,BQQNM9HIA2Y7,Uranium,,0.17,,,,0.23,,0.95,,,,,0.97,
PJTO,TFZZ114MA1M9,Uranium,,0.98,0.77,,0.32,0.68,,0.14,,0.31,0.77,0.86,,0.03
PLMO,IZ5NOH3ETXW0,Uranium,0.67,0.81,,,0.3,,,,0.29,0.15,,,0.3,0.36
PRYQ,XD7X39NX86M6,Uranium,0.57,0.63,0.91,0.2,0.08,0.89,0.35,0.17,,0.15,0.26,,,
QCV,PVD4JUBJ2954,Uranium,0.58,0.98,,,,0.74,,0.61,0.48,,0,0.24,,
QEEH,KFINBPRNBO85,Uranium,,0.18,0.08,0.28,0.31,0.86,,,0.88,,0.53,0.43,,
QKO,HGB2TJJ7CL09,Uranium,0.95,,,0.88,,,,0.23,,,,0.97,,
QVZP,NH03AWRBV9I2,Uranium,0.09,,,0.64,,0.32,,,0.53,,,0.44,,0.41
REZ,DTHERJA4YR67,Uranium,0.22,,0.13,0.24,0.89,,,0.77,0.17,0.23,,,0.15,0.71
RGD,DANWBPZF6TC0,Uranium,,,,,,,,0.59,0.89,,0.23,0.83,,0.65
RLKL,DRQIXT8B0SK6,Uranium,0.05,,0.68,,,0.6,0.6,,0.95,,0.54,0.21,,
RNT,DZXCV5GTEI08,Uranium,,0.93,,,,,,0.68,0.57,0.56,,0.37,,0.32
RQNF,VJW46E07VGO2,Uranium,0.3,0.53,0.78,0.09,0.01,,,0.13,,,0.52,0.8,,
RSB,JL2FE0IHWV04,Uranium,,0.9,0.6,,,,0.02,0.05,0.98,0.71,0.23,0.58,0.26,0.12
RUI,EMAJYI1ZK2Z0,Uranium,,,0.94,,0.78,0.18,,0.37,0.83,0.1,,0.54,,
RURP,UYKSHH69X3W8,Uranium,0.64,0.8,,0.45,0.32,0.29,,0.85,0.01,,0.27,0.42,0.5,0.36
SBI,AFT5WTE6GYV4,Uranium,0.71,0.7,,,0.78,0.61,,,,,0.9,,0.12,0.78
SEHC,OMOWIIO3I4N4,Uranium,0.59,,0.03,0.77,,0.08,,,0.74,0.23,,0.81,0.97,0.54
SJFD,OKYS9ANXOXE9,Uranium,,0.51,,0.49,,0.58,,,,0.57,0.67,,0.85,
SJS,PR48AD7QTKG4,Uranium,,0.8,0.43,0.48,0.89,0.92,0.76,0.4,,0.52,,,0.58,
SLD,PZJHN2S58PZ3,Uranium,,0.96,,,0.23,0.64,0.39,0.43,0.23,0.6,0.22,,0.53,0.24
SMP,NJNM86PDXBW3,Uranium,1,0.32,0.48,0.25,,0.95,,0.06,,,0.32,,0.59,
SNA,BZCSK2RVSU87,Uranium,,,0.68,0.22,0.03,0.42,,0.94,,,0.89,,0.74,
TES,YZB1VSK0CRN7,Uranium,,,0.75,0.11,0.59,,0.2,0.58,0.73,0.76,0.81,0.52,,
TLY,VKQKMNVZ3H77,Uranium,,,0.21,0.91,0.41,0.66,0.63,,,0.72,0.19,,0.69,0.5
TOHJ,DFAZHSZOZZG1,Uranium,,0.97,0.37,,0.13,,0.57,,0.03,,,0.41,0.37,
TQX,PRKIVG47F9C1,Uranium,0.32,,,0.86,0.28,,0.65,0.01,,,0.49,0.66,,
TRL,SH632ZZQPIZ4,Uranium,0.8,0.02,,0.35,0.51,0.03,,0.04,,,0.12,0.04,0.32,
TSD,FXA8L2BMDN16,Uranium,0.94,0.43,,,,0.99,,0.46,0.11,,0.61,0.2,0.08,0.54
TXQ,BZO61DHNTWD9,Uranium,,,,,0.56,0.21,0.02,0.15,0.15,0.68,0.87,,,0.12
UCW,HORUVIEEDFC2,Uranium,0.69,0.43,,0.39,,0.05,0.8,0.69,0.01,0.39,,,,
UJR,BDV4NML82LR9,Uranium,,,0.47,0.05,0.68,,,0.14,0.69,0.67,,,0.52,
UKUN,XAT1KQRY4B29,Uranium,0.85,,0.03,,0.06,,0.52,0.51,0.26,,,0.8,0.14,0.33
UUN,VWIJ5SLAQ4G2,Uranium,0.88,0.86,0.06,0.15,,0.19,0.59,0.31,,0.35,0.3,,0.84,
VBOA,QXW1LBCQ00Z1,Uranium,0.85,,0.13,0.29,,,0.73,,0.29,,0.17,0.66,0.97,
VDY,ARVMORUT6J93,Uranium,0.91,0.83,0.85,,,,,,0.74,,0.87,0.67,0.36,
VEAP,VI5QKYMTQJ26,Uranium,,0,0.09,0.63,,0.96,,,0.02,,0.53,0.02,0.65,
VIGC,EAM7OS349XP0,Uranium,0.89,,0.5,0.01,,0.06,,0.77,,,0.1,0.09,,
VPM,SI444XHKDHW2,Uranium,,,,,,,0.85,,,0.67,0.38,0.73,0.42,0.22
VPT,MRODHUX5PPF2,Uranium,,0.81,,,0.09,0.29,0.22,,,,,0.64,0.93,
VQA,NADYNXROVR60,Uranium,0.01,,0.56,0.42,,0.89,0.62,,0.16,,0.98,0.68,,
WFDT,LHJ45YF9EHL1,Uranium,0.67,,,0.08,,0.61,,,0.27,0.61,,,0.32,0.03
WKXP,DL54ZDY8KUL3,Uranium,,0.21,,,0.02,0.35,0.25,0.03,0.56,0.61,,,0.07,
WMQ,CK8OTU1I8T78,Uranium,,,,0.3,,0.32,,0.08,,,0.35,,,
WQL,VMVRQ7BU26P5,Uranium,0.44,0.42,0.06,0.68,0.18,,0.44,,,,0.67,,,0.05
WQWM,XJ8PGFI1XXW7,Uranium,,0.12,0.6,0.51,0.5,0.13,0.7,,0.34,,0.99,0.92,0.57,
WVWB,LVVESG0UE9V2,Uranium,,0.66,,,,0.73,0.79,,,0.98,,,,0.89
WWZK,WYQND3KCM3I9,Uranium,,0.03,,,,0.23,,,0.35,0.06,0.3,0.24,0.3,0.84
WXMF,FLZBIIEATLW2,Uranium,0.23,0.72,0.84,0.49,,0.12,0.86,,0.81,,,,0.28,
XCT,TMBX4VX89YS5,Uranium,0.64,,,0.1,0.9,,0.21,,,,,0.15,0.03,0.89
XDL,DSJJNCH79JP9,Uranium,,0.41,,0.52,,,,0.35,0.13,,0.88,0.06,0.82,
XEU,ZCWXSTPXGT86,Uranium,0.84,,,,,,0.88,0.44,,,,0.99,0.82,
XHE,MYZMUZ81V5D7,Uranium,,,,,0.97,0.96,0.09,0.04,,,0.43,,0.56,0.51
XOI,HR3CTGZG50A2,Uranium,,0.02,0.66,0.8,,,0.49,0.95,0.55,0.84,,,0.12,
XQI,YTRR4BKPVIV9,Uranium,,0.99,,0.12,0.96,0.68,,0.06,0.81,0.82,0.99,0.28,,
XURJ,IXWC1793ZK50,Uranium,,0.5,0.11,0.82,,,0.31,,,0.41,0.43,,0.8,
XVD,VKWQ9CIEHL46,Uranium,0.72,0.86,0.66,0.8,0.49,,0.89,0.88,0.87,,0.14,0.4,0.71,0.77
XVOE,GPKVDP7T37Y3,Uranium,0.2,0.2,,,0.23,,0.29,,,,,0.93,,
XWKU,VHXDI1P6RP44,Uranium,0.57,0.35,,,,0.96,0.82,0.21,,,0.88,,0.59,0.05
XXJ,XE1Y8CKARHI9,Uranium,,,,,,,0.29,,,0.89,,0.63,,0.64
YBR,LXCUMEAUULW5,Uranium,,0.27,,0.07,0.17,,,,,0.88,0.32,,,0.4
YDS,WMTHXPLD3IO9,Uranium,0.1,0.9,0.28,0.09,0.36,0.81,,0.62,0.36,0.17,,,,0.78
YIZS,YZUNBIHAPM12,Uranium,,0.69,0.79,0.22,0.78,0.95,0.49,0.68,0.25,,0.71,0.03,,0.13
YJKO,VJ0KYLUGH7B8,Uranium,,0.2,0.64,,0.08,,,,0.52,0.04,,0.81,0.6,0.43
YPO,GYSWHJKPB016,Uranium,,0.4,0.81,,0.75,,0.91,,0.56,0.28,0.32,,,0.33
YQR,PZSI2H6ELX57,Uranium,,0.33,0.59,0.27,0.6,,0.23,0.27,0.97,0.36,0.05,,0.92,0.11
YSOI,OV1O4SKQEEN2,Uranium,0.3,,,0.02,0.27,0.16,0.22,,,,0.39,,0.94,0.67
YUV,XI5VC3UGTIF6,Uranium,,0.27,,0.52,,,,0.84,,0.59,,,,
YUXN,CMOKRZATDPC8,Uranium,0.1,0.72,,,,0.62,,0.44,,,0.99,,,
ZCV,MUVHCXU919Y5,Uranium,,0.26,0.64,,0.41,,0.96,,0.66,,0.87,,0.35,
ZDV,GFKOCBRM3SP2,Uranium,0.2,0.08,,0.42,0.65,,0.86,0.22,0.16,0.62,0.39,,,
ZED,VLITUBRE4A21,Uranium,0.09,,0.07,,,0.58,,0.59,,0.01,0.92,0.38,,0.49
ZGN,IUBQ9ZMFQYF1,Uranium,0.96,0.48,,0.53,0.19,,,0.24,0.67,,0.74,,,0.43
ZKZR,LF3KRPEBC349,Uranium,0.35,0.43,0.71,,0.72,,0.43,,0.94,0.36,0.6,0.95,,
ZQE,GZ4AT1ONEMR4,Uranium,,0.76,,,,,,0.61,,0.54,0.83,,0.35,0.51
ZSXP,NJRFG31FAPG8,Uranium,,0.93,0.94,,0.25,,0.4,,,,0,,,
ZVJR,RQIYR0DDJLE7,Uranium,,,0.52,0.91,,,0.54,0.45,,0.16,,,0.44,0.59
AEM,QS32LEEUHUO4,Water and related utilities,,0.65,0.66,0.68,0.93,,,,0.93,0.94,0.54,,0.27,
AMBQ,OO8D1PHBLTQ8,Water and related utilities,,,0.97,0.65,,,0.46,0.51,0.17,0.23,0.39,0.47,0.61,0.65
ARFW,AZOKJAC7F7U7,Water and related utilities,0.95,0.45,,0.88,0.82,,0.98,0.39,,0.59,,0.76,0.39,0.62
AZVT,QNSMPCFXI2Q1,Water and related utilities,0.93,0.29,,,,0.21,0.22,0.22,,,0.18,0.75,0.01,
BFUF,INYGHAJBR4R7,Water and related utilities,0.24,0,0.08,0.98,,,0.07,0.39,0.14,0.2,0.6,,0.46,0.12
BGO,YM1VN4T97ZA9,Water and related utilities,0.15,,0.01,0.93,0.55,,0.37,,0.76,0.15,0.7,,0.9,0.3
BJQY,KP96NAUVRXM3,Water and related utilities,0.49,,,,0.26,,0.97,,,,0.41,0.92,,
BJRO,VL7GYSAAGRK1,Water and related utilities,,,0.72,,0.06,0.34,,0.4,,,0.61,0.95,0.84,0.85
BPFP,XV6POAGG2VH7,Water and related utilities,,0.05,0.18,0.75,0.51,0.75,,0.59,,0.96,,,0.57,0.7
